ID,Area,Location,No_of_Bedrooms,New/Resale,Gymnasium,Lift_Available,Car_Parking,Maintenance_Staff,24x7_Security,Children_Play_Area,Clubhouse,Intercom,Landscaped_Gardens,Indoor_Games,Gas_Connection,Jogging_Track,Swimming_Pool,Price
2009,560,thakur village kandivali east,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,7600000
2010,5320,Kandivali East,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,125000000
2011,2590,Kandivali East,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,65000000
2012,1065,Kandivali East,3,0,0,0,1,1,1,1,0,1,1,0,0,0,0,16500000
2013,650,Bhandup West,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,7400000
2014,800,Mira Road East,2,0,0,1,1,0,1,0,0,0,1,0,1,0,0,8500000
2015,1102,Majiwada thane,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,11000000
2016,1400,Mumbai Agra National Highway,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,15000000
2017,1250,Anand Nagar Thane West,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13500000
2018,1100,Majiwada thane,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12800000
2019,1600,Majiwada thane,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,19000000
2020,1400,Majiwada thane,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,15000000
2021,1100,Sainath Nagar,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12800000
2022,1900,Sainath Nagar,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,22500000
2023,1600,Sainath Nagar,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,19000000
2024,1014,Charkop Sector 8,2,0,0,1,1,0,1,1,0,1,0,0,1,0,0,14000000
2025,920,Thane West,2,1,1,1,0,0,1,1,1,0,0,0,1,1,0,9100000
2026,1450,Andheri,3,1,1,1,1,0,1,1,1,0,0,1,0,0,1,29400000
2027,900,Andheri,3,1,0,1,1,0,1,0,0,1,0,0,0,0,0,22200000
2028,980,Borivali,2,1,1,1,0,0,1,1,0,1,1,0,0,1,0,10500000
2029,918,Borivali East,2,1,1,1,0,0,1,1,0,1,1,0,0,1,0,13200000
2030,925,Kandivali West,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,14200000
2031,1232,Malad East,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1,16000000
2032,975,Malad East,2,1,1,1,1,0,1,0,1,1,1,0,0,1,1,10300000
2033,710,Malad East,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,8100000
2034,1100,Malad West,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,20099999
2035,840,Malad West,2,1,1,1,1,0,1,0,1,0,0,0,0,1,0,11700000
2036,630,Vasai,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2816000
2037,590,Vasai,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2596000
2038,950,Kharghar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8000000
2039,800,Kharghar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4300000
2040,1075,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,8000000
2041,1050,Kharghar,2,0,1,1,1,1,1,0,1,0,1,0,0,1,1,8300000
2042,600,Kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,4500000
2043,650,Kharghar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,5000000
2044,1175,Kharghar,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,8500000
2045,1050,Kharghar,2,0,1,1,1,1,1,0,1,0,1,0,0,1,1,8500000
2046,1120,Kharghar,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,9500000
2047,735,Kharghar,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,6500000
2048,735,Kharghar,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,7000000
2049,649,Kharghar,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,6500000
2050,660,Kharghar,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,6500000
2051,1000,Kharghar,2,0,1,1,1,0,1,0,0,0,1,0,0,1,1,8500000
2052,1120,Kharghar,2,0,1,1,1,0,1,1,1,0,0,1,0,1,1,10500000
2053,1380,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,13700000
2054,1120,Kharghar,2,0,1,1,1,1,1,1,1,1,0,1,0,1,1,9500000
2055,649,Kharghar,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,5500000
2056,650,Kharghar,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,4200000
2057,954,Kharghar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,8000000
2058,1000,Kharghar,2,0,0,1,1,1,1,0,1,1,0,0,1,1,0,7800000
2059,650,Kharghar,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,6200000
2060,1600,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,27799999
2061,1050,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,15000000
2062,735,Kharghar,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,5800000
2063,650,Kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,4200000
2064,620,Kharghar,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,4400000
2065,735,Kharghar,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,6500000
2066,1115,Kharghar,2,0,1,1,1,1,1,1,1,1,0,1,0,1,1,8500000
2067,620,Kharghar,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,5500000
2068,1677,Kharghar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,13500000
2069,1530,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,15500000
2070,1600,Kharghar,3,0,1,1,1,1,1,1,1,1,1,0,1,1,1,20000000
2071,1075,Kharghar,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,9500000
2072,735,Kharghar,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,6900000
2073,641,Kharghar,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,5200000
2074,735,Kharghar,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,6000000
2075,641,Kharghar,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,5200000
2076,1100,Kharghar,2,0,1,1,1,1,1,0,1,1,1,0,0,1,1,8500000
2077,735,Kharghar,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,6000000
2078,1254,Kharghar,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1,11000000
2079,750,Kharghar,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,6000000
2080,1380,Kharghar,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1,15000000
2081,1210,Kharghar,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,12000000
2082,525,Khar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,5200000
2083,1498,Kharghar,3,0,1,0,1,0,1,1,1,0,1,0,0,1,1,13000000
2084,1395,Kharghar,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,12000000
2085,1050,Kharghar,2,0,1,1,1,1,1,0,1,1,1,1,0,1,1,8700000
2086,1133,Panvel,2,1,1,0,0,0,1,1,1,1,1,1,0,1,1,11500000
2087,410,Kalyan West,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,2700000
2088,565,Kalyan West,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,3500000
2089,596,Kalyan West,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,5200000
2090,800,Mulund West,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11000000
2091,350,Jogeshwari East,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11000000
2092,545,Virar East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000
2093,650,Mira Road East,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,4300000
2094,650,Mira Road East,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,5900000
2095,965,Mira Road East,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,6559999
2096,965,Mira Road East,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,7240000
2097,965,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,7940000
2098,965,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,7900000
2099,965,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,8100000
2100,665,Kandivali West,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,9500000
2101,1400,Goregaon West,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,25800000
2102,840,Mira Road East,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,8500000
2103,640,Titwala,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2394000
2104,640,Titwala,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2394000
2105,575,Thane West,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,2436000
2106,310,Prabhadevi,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,12900000
2107,595,Ambernath East,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,2225000
2108,675,Badlapur East,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2565000
2109,1040,Andheri,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,15300000
2110,793,Dahisar East,2,1,1,1,1,0,1,1,0,1,0,0,0,1,0,9000000
2111,760,Vile Parle,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,10500000
2112,1240,kandivali,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,24000000
2113,693,kandivali,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,7200000
2114,627,kandivali,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,7000000
2115,1020,kandivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14500000
2116,1290,kandivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19000000
2117,1495,kandivali,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,22500000
2118,2200,Ghatkopar,4,1,0,1,1,0,0,1,1,0,1,0,0,1,1,36500000
2119,1558,Ghatkopar,3,1,0,1,1,0,1,1,1,0,1,0,0,1,1,24500000
2120,1415,Goregaon,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,23500000
2121,1202,Goregaon,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,18500000
2122,1487,Goregaon West,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1,25600000
2123,1065,Goregaon West,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,18500000
2124,1215,Goregaon,2,1,0,1,1,0,1,1,1,0,0,1,0,1,0,17000000
2125,650,Goregaon,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,9000000
2126,3507,Goregaon,6,1,1,1,1,1,1,0,1,1,1,1,0,1,1,77500000
2127,987,Goregaon,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1,18000000
2128,1040,Goregaon,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,21000000
2129,2015,Goregaon East,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,43500000
2130,1502,Goregaon East,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1,32500000
2131,994,Malad East,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,13500000
2132,900,Vikhroli,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,18000000
2133,1220,Khar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82500000
2134,555,Bhandup West,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6600000
2135,620,Dombivali East,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2900000
2136,1318,Marine Lines,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70000000
2137,1634,Juhu,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60000000
2138,872,Juhu,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27000000
2139,1527,Juhu,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70000000
2140,3049,Juhu,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,120000000
2141,3313,Napeansea Road,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100000000
2142,2436,Napeansea Road,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,80000000
2143,1305,Bandra East,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42500000
2144,1750,Bandra East,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60000000
2145,5200,Bandra Kurla Complex,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,250000000
2146,1000,sec 50 new,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8200000
2147,1411,Marol,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,19000000
2148,1000,Vakola Pipeline Road,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15500000
2149,600,Chembur,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,11000000
2150,860,Neral,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,3853000
2151,2998,Thane West,4,0,1,1,0,0,0,1,1,1,0,0,1,0,1,65000000
2152,755,Panvel,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,4907000
2153,1137,Mira Road East,2,1,1,1,1,0,1,1,0,0,1,0,0,1,1,8100000
2154,1500,Khar West,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,90000000
2155,700,Shil Phata,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,6500000
2156,650,Shil Phata,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,5500000
2157,1080,Malad East,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,25000000
2158,1051,Kalwa,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8323999
2159,903,Andheri East,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,13000000
2160,690,Vangani,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000
2161,1400,Ville Parle East,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,45000000
2162,2800,Central Avenue,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50100000
2163,1500,Chembur,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,33800000
2164,600,Chembur,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12000000
2165,600,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12000000
2166,1470,Andheri West,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,31500000
2167,400,Andheri West,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,23900000
2168,1095,Kamothe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000
2169,2400,Kharghar,5,0,1,1,1,1,1,1,1,1,1,0,0,0,1,25000000
2170,1350,Palava,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600000
2171,750,Palava,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000
2172,1150,Palava,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000
2173,650,Palava,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900000
2174,900,Palava,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000
2175,1800,Juhu,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,52500000
2176,1780,Santacruz West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,0,55000000
2177,2800,Khar West,4,1,1,1,0,0,0,1,1,1,0,0,1,0,0,85000000
2178,700,Dombivali,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,3600000
2179,1200,Malad East,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,14900000
2180,806,Malad East,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,14900000
2181,2000,Grant Road West,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32500000
2182,640,Karanjade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700000
2183,675,Sector-8 Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700000
2184,950,Taloja,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4300000
2185,690,Taloja,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3250000
2186,671,Taloja,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3750000
2187,1050,taloja panchanand,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5600000
2188,910,Badlapur East,2,1,1,1,0,0,1,1,1,1,0,0,0,0,1,3797999
2189,980,Kalyan West,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1,5500000
2190,650,Kalyan West,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,3890000
2191,1100,Malad West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14900000
2192,1296,matunga east,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,55000000
2193,1150,matunga east,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,50000000
2194,850,matunga east,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,30000000
2195,560,matunga east,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,18000000
2196,920,Badlapur East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,3300000
2197,660,Badlapur East,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,2600000
2198,660,Badlapur East,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2650000
2199,922,Goregaon West,2,1,1,1,1,0,1,0,1,0,0,0,1,1,1,22500000
2200,1095,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7700000
2201,925,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800000
2202,725,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800000
2203,575,Chembur,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,9700000
2204,1355,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500000
2205,1750,Ulwe,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000
2206,550,Mulund East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000
2207,550,Mulund East,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9000000
2208,450,Dahisar,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,5700000
2209,690,Badlapur West,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,2425000
2210,1050,Badlapur East,2,1,1,1,0,0,0,1,1,0,1,1,0,0,0,3750000
2211,710,Badlapur East,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,2815000
2212,1040,Badlapur East,2,1,1,1,0,0,1,1,1,1,0,0,0,1,1,3615000
2213,994,Ambernath East,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,3999000
2214,993,Ambernath East,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,3954999
2215,925,Ambernath East,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,3415000
2216,918,Ambernath East,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,3410000
2217,650,Ambernath East,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,2300000
2218,1350,Malad East,2,1,1,1,1,0,1,1,1,0,0,0,1,1,1,18500000
2219,1350,Kandivali East,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,15100000
2220,915,Vasai,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6000000
2221,1600,Andheri West,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,35000000
2222,1400,Andheri West,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,25500000
2223,2400,Kandivali East,3,1,1,1,1,0,1,1,1,0,0,1,1,1,1,35500000
2224,900,Kandivali East,2,1,1,1,1,1,1,1,1,0,0,0,1,0,1,14500000
2225,1600,Malad East,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,20000000
2226,1100,Malad East,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,19000000
2227,1100,Malad East,2,1,1,1,1,0,1,1,1,1,1,0,1,1,1,19000000
2228,800,Borivali West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19100000
2229,1000,Malad East,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,15500000
2230,900,Thane West,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,16000000
2231,905,Thane West,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,5399000
2232,625,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,4199000
2233,950,Jogeshwari West,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18500000
2234,1630,Malad West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,32500000
2235,1100,Goregaon West,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1,19000000
2236,1350,Malad West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,25000000
2237,1601,Malad West,3,1,0,1,1,1,0,1,0,1,1,0,1,0,0,27000000
2238,1340,Malad West,2,1,1,1,1,1,0,1,0,1,1,0,1,0,0,21500000
2239,600,Borivali West,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11000000
2240,1100,Dahisar West,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16000000
2241,640,Kandivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000
2242,1450,Jogeshwari West,3,0,1,1,0,0,0,1,0,1,0,0,1,0,0,29900000
2243,634,Ambernath West,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2100000
2244,1390,Malad West,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,21500000
2245,650,Mira Road East,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5200000
2246,981,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,1,0,1,1,8338000
2247,693,Mira Road East,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,6426000
2248,693,Mira Road East,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,6426000
2249,1060,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,1,0,1,1,8480000
2250,756,Mira Road East,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,6048000
2251,756,Mira Road East,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,6048000
2252,700,Thane West,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,5500000
2253,980,Mira Road East,2,1,0,1,1,0,0,1,1,1,1,0,0,0,1,8330000
2254,720,Mira Road East,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,6120000
2255,531,Mira Road East,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,6700000
2256,760,Santacruz East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000000
2257,650,Andheri West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18500000
2258,750,Andheri East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500000
2259,750,Andheri East,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,13500000
2260,1100,Dahisar,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,15000000
2261,500,Borivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500000
2262,650,Dharavi,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,14000000
2263,1010,Ambernath East,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,4200000
2264,1215,Kharghar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500000
2265,1215,Kharghar,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,14500000
2266,2700,Kharghar,5,1,1,1,0,0,0,1,1,1,0,0,0,0,1,31500000
2267,1650,Kharghar,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,18500000
2268,1100,Kharghar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14000000
2269,1100,Kharghar,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,14000000
2270,1500,Ville Parle East,2,0,1,1,0,1,1,1,1,0,0,0,0,1,0,23000000
2271,1700,Ville Parle East,3,0,1,1,0,1,1,1,1,0,0,0,0,1,0,30000000
2272,700,Ville Parle East,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17000000
2273,1100,Ville Parle East,2,0,0,1,1,0,1,0,1,0,0,0,1,0,0,28000000
2274,1100,Ville Parle East,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30000000
2275,650,Andheri West,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20000000
2276,900,Ville Parle East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000000
2277,600,Ville Parle East,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18900000
2278,1700,Ville Parle East,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,45000000
2279,1100,vile parle west,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27500000
2280,1700,Ville Parle East,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,40000000
2281,1500,Ville Parle East,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,40000000
2282,1800,Ville Parle East,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50000000
2283,1850,Ville Parle East,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,28000000
2284,1200,Ville Parle East,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,40000000
2285,1200,Ville Parle East,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57500000
2286,1100,Ville Parle East,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30000000
2287,1150,Andheri East,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19000000
2288,1000,Andheri East,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22000000
2289,1300,Andheri East,3,0,0,1,0,0,1,1,1,1,0,0,0,0,0,22000000
2290,950,Ville Parle East,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35000000
2291,690,Ville Parle East,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29000000
2292,1100,Ville Parle East,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40000000
2293,665,Ville Parle East,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29000000
2294,1200,Ville Parle East,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,33000000
2295,720,Ville Parle East,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27500000
2296,900,Ville Parle East,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25000000
2297,550,Andheri East,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13500000
2298,450,Ville Parle East,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12500000
2299,1400,Ville Parle East,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,24000000
2300,1500,Ville Parle East,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,28000000
2301,1278,Ville Parle East,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32500000
2302,710,Ville Parle East,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26000000
2303,1100,Ville Parle East,2,0,1,1,0,1,1,1,1,0,0,0,0,1,0,29000000
2304,1500,Powai,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,26500000
2305,1155,Powai,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19000000
2306,1445,Powai,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,25000000
2307,1150,Powai,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19000000
2308,1025,Badlapur East,2,1,1,0,0,0,0,1,1,0,1,1,0,1,1,3700000
2309,1025,Badlapur East,2,1,1,1,0,0,0,1,1,1,1,1,0,1,1,3700000
2310,730,Badlapur East,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,2750000
